label;image;mask;distraction;distraction_size;distraction_position;quality;width;invert_mask
1;DSO-1/splicing/splicing-62.png;DSO-1/masks/splicing-62.png;DMK.png;20.442937063119395;(14.411854285116622, 9.317946124711652);90;1536;True
1;DSO-1/splicing/splicing-54.png;DSO-1/masks/splicing-54.png;snake.png;22.75147950579972;(71.77290027972, 39.5247060706021);94;1536;True
1;DSO-1/splicing/splicing-94.png;DSO-1/masks/splicing-94.png;SH.png;20.297209093520074;(8.799060456637598, 78.72253262664023);85;1536;True
1;DSO-1/splicing/splicing-90.png;DSO-1/masks/splicing-90.png;snake.png;18.592853065075758;(19.9332339287866, 7.125453155177663);94;1536;True
1;DSO-1/splicing/splicing-11.png;DSO-1/masks/splicing-11.png;toekan.png;17.6105362667711;(77.44018784087615, 78.42214690164833);93;1536;True
1;DSO-1/splicing/splicing-100.png;DSO-1/masks/splicing-100.png;toekan.png;21.75617676528096;(35.71086385487317, 4.231608947856547);94;1536;True
1;DSO-1/splicing/splicing-79.png;DSO-1/masks/splicing-79.png;hexagon.png;21.99648435472036;(13.53933689354071, 18.349416976570264);95;1536;True
1;DSO-1/splicing/splicing-82.png;DSO-1/masks/splicing-82.png;hexagon.png;21.825462877431576;(47.575831933602664, 49.7423585698203);94;1536;True
1;DSO-1/splicing/splicing-93.png;DSO-1/masks/splicing-93.png;hexagon.png;20.364891979119207;(1.4610244217603374, 88.60766889061779);91;1536;True
1;DSO-1/splicing/splicing-55.png;DSO-1/masks/splicing-55.png;toekan.png;17.1887130515713;(25.611749026259123, 17.20135835533585);86;1536;True
1;DSO-1/splicing/splicing-58.png;DSO-1/masks/splicing-58.png;SH.png;17.981817015679106;(85.23755412864097, 22.21530703266017);86;1536;True
1;DSO-1/splicing/splicing-35.png;DSO-1/masks/splicing-35.png;DMK.png;13.952238402819473;(16.89875228738401, 89.40402678455803);92;1536;True
1;DSO-1/splicing/splicing-77.png;DSO-1/masks/splicing-77.png;h.png;23.83857247017032;(88.95513912209697, 95.37739832394662);93;1536;True
1;DSO-1/splicing/splicing-16.png;DSO-1/masks/splicing-16.png;SH.png;12.41407141002473;(79.552221092335, 96.19025399959219);89;1536;True
1;DSO-1/splicing/splicing-73.png;DSO-1/masks/splicing-73.png;snake.png;13.627450728679573;(18.307833149661292, 37.108994383848106);93;1536;True
1;DSO-1/splicing/splicing-01.png;DSO-1/masks/splicing-01.png;hexagon.png;14.531840772023097;(4.235245826325407, 10.234046909858552);93;1536;True
1;DSO-1/splicing/splicing-99.png;DSO-1/masks/splicing-99.png;snake.png;18.341534412668764;(18.938609335774515, 27.015441451409018);88;1536;True
1;DSO-1/splicing/splicing-39.png;DSO-1/masks/splicing-39.png;h.png;16.021028433317188;(38.39089727581552, 64.8316457518196);93;1536;True
1;DSO-1/splicing/splicing-17.png;DSO-1/masks/splicing-17.png;A.png;13.979342481191743;(75.76402737083868, 0.6316804058669745);86;1536;True
1;DSO-1/splicing/splicing-74.png;DSO-1/masks/splicing-74.png;SH.png;20.687022682614682;(44.203098441792235, 97.42525212402826);87;1536;True
1;DSO-1/splicing/splicing-20.png;DSO-1/masks/splicing-20.png;h.png;22.24617132628532;(73.41689597184113, 27.47991797111069);91;1536;True
1;DSO-1/splicing/splicing-49.png;DSO-1/masks/splicing-49.png;DMK.png;12.501406204339272;(43.6363828937389, 70.52562748351671);93;1536;True
1;DSO-1/splicing/splicing-53.png;DSO-1/masks/splicing-53.png;company.png;16.497797101398064;(64.0122565768597, 35.91132734559446);95;1536;True
1;DSO-1/splicing/splicing-05.png;DSO-1/masks/splicing-05.png;sunrise.png;18.257707874756022;(34.4136853282484, 4.116651735653976);89;1536;True
1;DSO-1/splicing/splicing-86.png;DSO-1/masks/splicing-86.png;snake.png;16.034851540786445;(13.702283983498631, 25.666322174571466);88;1536;True
1;DSO-1/splicing/splicing-97.png;DSO-1/masks/splicing-97.png;toekan.png;22.741062132779753;(91.61829643899281, 42.219442584889386);86;1536;True
1;DSO-1/splicing/splicing-65.png;DSO-1/masks/splicing-65.png;SH.png;18.085496965486332;(89.45701403838531, 16.723440648002686);91;1536;True
1;DSO-1/splicing/splicing-68.png;DSO-1/masks/splicing-68.png;h.png;16.30953596519165;(10.985865657616255, 91.96179822895033);94;1536;True
1;DSO-1/splicing/splicing-10.png;DSO-1/masks/splicing-10.png;snake.png;12.656243323177014;(60.174071490647805, 39.480719321275416);87;1536;True
1;DSO-1/splicing/splicing-48.png;DSO-1/masks/splicing-48.png;SH.png;13.185711806177437;(9.137671223511889, 36.393498611090756);94;1536;True
1;DSO-1/splicing/splicing-33.png;DSO-1/masks/splicing-33.png;h.png;13.363245973525666;(8.538995052685937, 84.61120231786208);93;1536;True
1;DSO-1/splicing/splicing-25.png;DSO-1/masks/splicing-25.png;hexagon.png;15.532012928193318;(0.9014995346603549, 57.747300257150314);93;1536;True
1;DSO-1/splicing/splicing-85.png;DSO-1/masks/splicing-85.png;hexagon.png;13.641232739009055;(14.633045093030184, 73.95874113792257);95;1536;True
1;DSO-1/splicing/splicing-08.png;DSO-1/masks/splicing-08.png;h.png;20.108540413567717;(45.642104953537064, 67.61221966730503);91;1536;True
1;DSO-1/splicing/splicing-63.png;DSO-1/masks/splicing-63.png;hexagon.png;22.347996425724688;(27.100533995983266, 30.020151933706586);88;1536;True
1;DSO-1/splicing/splicing-19.png;DSO-1/masks/splicing-19.png;snake.png;22.7634417097308;(96.35789563941583, 13.398169235257928);85;1536;True
1;DSO-1/splicing/splicing-64.png;DSO-1/masks/splicing-64.png;SH.png;13.221172028594658;(63.76746827426986, 67.85697764753498);95;1536;True
1;DSO-1/splicing/splicing-66.png;DSO-1/masks/splicing-66.png;snake.png;12.601327386628764;(32.6708785868149, 31.69754319715934);91;1536;True
1;DSO-1/splicing/splicing-30.png;DSO-1/masks/splicing-30.png;h.png;12.160066000852046;(87.23543019502884, 45.2703485065157);90;1536;True
1;DSO-1/splicing/splicing-89.png;DSO-1/masks/splicing-89.png;SH.png;16.462681750275642;(1.9120323804882267, 60.49004690774794);94;1536;True
1;DSO-1/splicing/splicing-95.png;DSO-1/masks/splicing-95.png;hexagon.png;22.66400065127886;(47.712564829070104, 53.04833008414156);90;1536;True
1;DSO-1/splicing/splicing-13.png;DSO-1/masks/splicing-13.png;h.png;20.650333146116743;(9.026295822012997, 59.74423860363775);94;1536;True
1;DSO-1/splicing/splicing-37.png;DSO-1/masks/splicing-37.png;SH.png;18.225867459260115;(1.0884144217694014, 96.07017697481699);93;1536;True
1;DSO-1/splicing/splicing-43.png;DSO-1/masks/splicing-43.png;A.png;12.343029853107277;(86.52474750386837, 38.87174219777012);94;1536;True
1;DSO-1/splicing/splicing-98.png;DSO-1/masks/splicing-98.png;snake.png;21.285652910712383;(48.388648663984334, 14.147222357401423);92;1536;True
1;DSO-1/splicing/splicing-80.png;DSO-1/masks/splicing-80.png;h.png;12.456001401484206;(61.86930414570189, 90.18419480634034);90;1536;True
1;DSO-1/splicing/splicing-81.png;DSO-1/masks/splicing-81.png;company.png;16.009966869420083;(83.08855391739468, 85.8911653375317);92;1536;True
1;DSO-1/splicing/splicing-14.png;DSO-1/masks/splicing-14.png;snake.png;20.28024125619145;(7.942674789890258, 39.07325699580324);87;1536;True
1;DSO-1/splicing/splicing-88.png;DSO-1/masks/splicing-88.png;company.png;14.171932959479944;(88.06033267466898, 80.78281361858174);89;1536;True
1;DSO-1/splicing/splicing-04.png;DSO-1/masks/splicing-04.png;A.png;22.66613203005273;(81.87179668710266, 93.35725643153465);91;1536;True
1;DSO-1/splicing/splicing-56.png;DSO-1/masks/splicing-56.png;sunrise.png;19.83291163196769;(55.72093320273608, 59.557834789088204);89;1536;True
1;DSO-1/splicing/splicing-26.png;DSO-1/masks/splicing-26.png;bird.png;23.280005471720678;(8.705232073285208, 48.716285225092705);88;1536;True
1;DSO-1/splicing/splicing-75.png;DSO-1/masks/splicing-75.png;A.png;18.066331447521357;(53.61655956197844, 85.41834654713882);86;1536;True
1;DSO-1/splicing/splicing-87.png;DSO-1/masks/splicing-87.png;SH.png;17.93403799187875;(8.141641048802484, 20.527002802004844);91;1536;True
1;DSO-1/splicing/splicing-51.png;DSO-1/masks/splicing-51.png;sunrise.png;13.725712090140078;(33.04931236081049, 51.36086398394798);88;1536;True
1;DSO-1/splicing/splicing-78.png;DSO-1/masks/splicing-78.png;company.png;16.850367550109034;(8.900079058112198, 0.9945573317761802);88;1536;True
1;DSO-1/splicing/splicing-09.png;DSO-1/masks/splicing-09.png;sunrise.png;14.710720978420358;(2.85998570237177, 48.71098237493958);91;1536;True
1;DSO-1/splicing/splicing-61.png;DSO-1/masks/splicing-61.png;DMK.png;15.700295149100377;(52.981443147830845, 70.49548083261958);87;1536;True
1;DSO-1/splicing/splicing-29.png;DSO-1/masks/splicing-29.png;company.png;16.73570672197458;(5.132114502766982, 8.721633438802169);87;1536;True
1;DSO-1/splicing/splicing-18.png;DSO-1/masks/splicing-18.png;SH.png;12.972244825729272;(14.596557664430321, 84.59322539807789);88;1536;True
1;DSO-1/splicing/splicing-59.png;DSO-1/masks/splicing-59.png;hexagon.png;12.816191550394674;(3.6234675810170813, 49.84111942074474);94;1536;True
1;DSO-1/splicing/splicing-32.png;DSO-1/masks/splicing-32.png;hexagon.png;15.247551881081087;(15.059320084237427, 89.8603732571222);90;1536;True
1;DSO-1/splicing/splicing-24.png;DSO-1/masks/splicing-24.png;SH.png;12.527845226659704;(74.80185151730916, 30.180485376562103);95;1536;True
1;DSO-1/splicing/splicing-40.png;DSO-1/masks/splicing-40.png;bird.png;22.0263523124379;(68.4242636175766, 19.5675319516617);87;1536;True
1;DSO-1/splicing/splicing-91.png;DSO-1/masks/splicing-91.png;sunrise.png;14.997343525160144;(35.45250624547772, 22.561861705833607);92;1536;True
1;DSO-1/splicing/splicing-60.png;DSO-1/masks/splicing-60.png;sunrise.png;16.628887668243344;(42.93441829803223, 53.34866727236831);89;1536;True
