label;image;mask;distraction;distraction_size;distraction_position;quality;width;invert_mask
1;VIPP/forgery/Forgery_Fotomontaggio-02-copia.jpg;VIPP/masks/Forgery_Fotomontaggio-02-copia.png;DMK.png;16.664609063732414;(19.692133653350496, 59.58658873868694);88;1536;False
1;VIPP/forgery/Forgery_JPGAllin_4.jpg;VIPP/masks/Forgery_JPGAllin_4.png;A.png;19.126715053754374;(15.07112820316271, 17.258456620054442);95;1536;False
1;VIPP/forgery/Forgery_final-copia.jpg;VIPP/masks/Forgery_final-copia.png;DMK.png;17.80663783967812;(13.886059451289434, 78.16887902370749);92;1536;False
1;VIPP/forgery/Forgery_final-14.jpg;VIPP/masks/Forgery_final-14.png;toekan.png;13.69766668288817;(48.70864955780528, 76.50773627350496);94;1536;False
1;VIPP/forgery/Forgery_JPGDisall_8.jpg;VIPP/masks/Forgery_JPGDisall_8.png;hexagon.png;17.92095325456235;(13.77483764835593, 60.29655420763312);89;1536;False
1;VIPP/forgery/Forgery_final-3.jpg;VIPP/masks/Forgery_final-3.png;A.png;19.424316497484227;(63.551175465867956, 78.09669389257175);87;1536;False
1;VIPP/forgery/Forgery_JPGCin_image-3.jpg;VIPP/masks/Forgery_JPGCin_image-3.png;snake.png;22.822103376760843;(46.88747766949094, 31.900106572650543);94;1536;False
1;VIPP/forgery/Forgery_JPGDisall_5.jpg;VIPP/masks/Forgery_JPGDisall_5.png;DMK.png;15.777767141637845;(95.67794249228776, 87.7274744120334);86;1536;False
1;VIPP/forgery/Forgery_JPGAllin_7.jpg;VIPP/masks/Forgery_JPGAllin_7.png;company.png;21.97062647008736;(43.956557544745955, 23.27264221813565);87;1536;False
1;VIPP/forgery/Forgery_bullock.jpg;VIPP/masks/Forgery_bullock.png;toekan.png;22.306939840503805;(38.46364094065954, 59.77061524035656);87;1536;False
1;VIPP/forgery/Forgery_JPGCin_image-6.jpg;VIPP/masks/Forgery_JPGCin_image-6.png;company.png;22.597431323716275;(59.26275436987123, 95.95307860822997);94;1536;False
1;VIPP/forgery/Forgery_JPGAllin_2.jpg;VIPP/masks/Forgery_JPGAllin_2.png;toekan.png;17.56743438838751;(44.138581267654494, 43.569622623883966);88;1536;False
1;VIPP/forgery/Forgery_Mcadams.jpg;VIPP/masks/Forgery_Mcadams.png;A.png;12.953120974786831;(56.11024068874181, 94.56291352894637);85;1536;False
1;VIPP/forgery/Forgery_JPGAllin_10.jpg;VIPP/masks/Forgery_JPGAllin_10.png;DMK.png;16.688790839496388;(60.86397767848178, 5.285136624770848);87;1536;False
1;VIPP/forgery/Forgery_mercedes.jpg;VIPP/masks/Forgery_mercedes.png;A.png;13.78627071081464;(64.2219121326031, 94.99853985301327);89;1536;False
1;VIPP/forgery/Forgery_keira.jpg;VIPP/masks/Forgery_keira.png;A.png;23.502758580429752;(10.199200765948568, 13.49427732324603);92;1536;False
1;VIPP/forgery/Forgery_Siena_DSC_0013_70.jpg;VIPP/masks/Forgery_Siena_DSC_0013_70.png;sunrise.png;20.40503327322127;(20.99358252047131, 89.1221474767143);85;1536;False
1;VIPP/forgery/Forgery_JPGAllin_3.jpg;VIPP/masks/Forgery_JPGAllin_3.png;A.png;19.841659771981355;(72.13299936617138, 54.591799359453795);92;1536;False
1;VIPP/forgery/Forgery_DPP8_TIFF0393_75.jpg;VIPP/masks/Forgery_DPP8_TIFF0393_75.png;toekan.png;14.928548712784348;(92.35437026424528, 84.09161883531377);86;1536;False
1;VIPP/forgery/Forgery_JPGCin_image-9.jpg;VIPP/masks/Forgery_JPGCin_image-9.png;hexagon.png;21.422188264831433;(82.91821691269708, 5.63555945965949);88;1536;False
1;VIPP/forgery/Forgery_final-2.jpg;VIPP/masks/Forgery_final-2.png;snake.png;12.64002007018212;(94.17715777797171, 57.49150682814933);86;1536;False
1;VIPP/forgery/Forgery_JPGCin_image-7.jpg;VIPP/masks/Forgery_JPGCin_image-7.png;snake.png;17.20740775633317;(94.79433171340031, 97.82103207645953);93;1536;False
1;VIPP/forgery/Forgery_final-12.jpg;VIPP/masks/Forgery_final-12.png;hexagon.png;16.63450168969386;(38.35781379973054, 62.066009763751126);95;1536;False
1;VIPP/forgery/Forgery_JPGAllin_5.jpg;VIPP/masks/Forgery_JPGAllin_5.png;hexagon.png;18.06647634913459;(7.5505873158433605, 24.072378941288175);95;1536;False
1;VIPP/forgery/Forgery_final-5.jpg;VIPP/masks/Forgery_final-5.png;hexagon.png;20.040430878358183;(33.78792703762412, 7.708155143234663);93;1536;False
1;VIPP/forgery/Forgery_Aguilera.jpg;VIPP/masks/Forgery_Aguilera.png;company.png;18.68651198432833;(74.87949400144323, 43.55643316358335);95;1536;False
1;VIPP/forgery/Forgery_JPGDisall_10.jpg;VIPP/masks/Forgery_JPGDisall_10.png;DMK.png;19.146940174690585;(14.411854285116622, 9.317946124711652);90;1536;False
1;VIPP/forgery/Forgery_final-10.jpg;VIPP/masks/Forgery_final-10.png;snake.png;23.96473654084691;(71.77290027972, 39.5247060706021);94;1536;False
1;VIPP/forgery/Forgery_final-9.jpg;VIPP/masks/Forgery_final-9.png;SH.png;15.126629045039996;(8.799060456637598, 78.72253262664023);85;1536;False
1;VIPP/forgery/Forgery_JPGDisall_1.jpg;VIPP/masks/Forgery_JPGDisall_1.png;snake.png;20.47272564373944;(19.9332339287866, 7.125453155177663);94;1536;False
1;VIPP/forgery/Forgery_pranzo.jpg;VIPP/masks/Forgery_pranzo.png;toekan.png;13.044627848794224;(77.44018784087615, 78.42214690164833);93;1536;False
1;VIPP/forgery/Forgery_JPGDisall_3.jpg;VIPP/masks/Forgery_JPGDisall_3.png;toekan.png;17.845954227011124;(35.71086385487317, 4.231608947856547);94;1536;False
1;VIPP/forgery/Forgery_JPGDisall_6.jpg;VIPP/masks/Forgery_JPGDisall_6.png;hexagon.png;23.24368430920957;(13.53933689354071, 18.349416976570264);95;1536;False
1;VIPP/forgery/Forgery_final-4.jpg;VIPP/masks/Forgery_final-4.png;hexagon.png;16.966470080867314;(47.575831933602664, 49.7423585698203);94;1536;False
1;VIPP/forgery/Forgery_DSC_7745_edited.jpg;VIPP/masks/Forgery_DSC_7745_edited.png;hexagon.png;12.910250710324956;(1.4610244217603374, 88.60766889061779);91;1536;False
1;VIPP/forgery/Forgery_final-6.jpg;VIPP/masks/Forgery_final-6.png;toekan.png;12.368834204607156;(25.611749026259123, 17.20135835533585);86;1536;False
1;VIPP/forgery/Forgery_DPP8_TIFF0396_final.jpg;VIPP/masks/Forgery_DPP8_TIFF0396_final.png;SH.png;13.247895507522369;(85.23755412864097, 22.21530703266017);86;1536;False
1;VIPP/forgery/Forgery_final.jpg;VIPP/masks/Forgery_final.png;DMK.png;15.330595411188877;(16.89875228738401, 89.40402678455803);92;1536;False
1;VIPP/forgery/Forgery_JPGAllin_6.jpg;VIPP/masks/Forgery_JPGAllin_6.png;h.png;19.651416796917022;(88.95513912209697, 95.37739832394662);93;1536;False
1;VIPP/forgery/Forgery_JPGCin_image-10.jpg;VIPP/masks/Forgery_JPGCin_image-10.png;SH.png;21.448167071321173;(79.552221092335, 96.19025399959219);89;1536;False
1;VIPP/forgery/Forgery_final-11.jpg;VIPP/masks/Forgery_final-11.png;snake.png;16.902530374042513;(18.307833149661292, 37.108994383848106);93;1536;False
1;VIPP/forgery/Forgery_JPGAllin_1.jpg;VIPP/masks/Forgery_JPGAllin_1.png;hexagon.png;15.96591748329726;(4.235245826325407, 10.234046909858552);93;1536;False
1;VIPP/forgery/Forgery_final-7.jpg;VIPP/masks/Forgery_final-7.png;snake.png;18.16330367807376;(18.938609335774515, 27.015441451409018);88;1536;False
1;VIPP/forgery/Forgery_final-15.jpg;VIPP/masks/Forgery_final-15.png;h.png;14.60887520274551;(38.39089727581552, 64.8316457518196);93;1536;False
1;VIPP/forgery/Forgery_JPGAllin_8.jpg;VIPP/masks/Forgery_JPGAllin_8.png;A.png;13.068009486973464;(75.76402737083868, 0.6316804058669745);86;1536;False
1;VIPP/forgery/Forgery_JPGCin_image-5.jpg;VIPP/masks/Forgery_JPGCin_image-5.png;SH.png;12.119346879813142;(44.203098441792235, 97.42525212402826);87;1536;False
1;VIPP/forgery/Forgery_coppia.jpg;VIPP/masks/Forgery_coppia.png;h.png;14.318703626766144;(73.41689597184113, 27.47991797111069);91;1536;False
1;VIPP/forgery/Forgery_final-16.jpg;VIPP/masks/Forgery_final-16.png;DMK.png;12.343198284284613;(43.6363828937389, 70.52562748351671);93;1536;False
